0.7645700924722696,0.4421421443228418,0.7039649274613116
0.517660340508073,0.3761916990679154,0.8881373337880117
0.2637225127744276,0.8712749459862713,0.06968922912604236
0.1700473832903574,0.007862073750311338,0.4383773390071156
0.5279657272139776,0.6227942382561695,0.12598715951450912
0.12353587039892733,0.4367763083508954,0.7490069181921065
0.05064778842964923,0.7208693086677977,0.918613523688591
0.46299497258793176,0.20447381825945454,0.002661614770300025
0.06376719211724735,0.7230720313876182,0.5069352538650098
0.5619514862351493,0.16767083357865598,0.28427349099104826
